trial_num,stimulus,trigger_code,is_deviant,condition,standard_type,deviant_type,block_num,post_deviant
1,N,1,False,Experimental,N,Ai,3,False
2,N,1,False,Experimental,N,Ai,3,False
3,N,1,False,Experimental,N,Ai,3,False
4,N,1,False,Experimental,N,Ai,3,False
5,N,1,False,Experimental,N,Ai,3,False
6,N,1,False,Experimental,N,Ai,3,False
7,N,1,False,Experimental,N,Ai,3,False
8,N,1,False,Experimental,N,Ai,3,False
9,N,1,False,Experimental,N,Ai,3,False
10,N,1,False,Experimental,N,Ai,3,False
11,N,1,False,Experimental,N,Ai,3,False
12,N,1,False,Experimental,N,Ai,3,False
13,N,1,False,Experimental,N,Ai,3,False
14,Ai,13,True,Experimental,N,Ai,3,False
15,N,1,False,Experimental,N,Ai,3,True
16,N,1,False,Experimental,N,Ai,3,False
17,N,1,False,Experimental,N,Ai,3,False
18,N,1,False,Experimental,N,Ai,3,False
19,N,1,False,Experimental,N,Ai,3,False
20,Ai,13,True,Experimental,N,Ai,3,False
21,N,1,False,Experimental,N,Ai,3,True
22,N,1,False,Experimental,N,Ai,3,False
23,N,1,False,Experimental,N,Ai,3,False
24,N,1,False,Experimental,N,Ai,3,False
25,N,1,False,Experimental,N,Ai,3,False
26,Ai,13,True,Experimental,N,Ai,3,False
27,N,1,False,Experimental,N,Ai,3,True
28,N,1,False,Experimental,N,Ai,3,False
29,N,1,False,Experimental,N,Ai,3,False
30,N,1,False,Experimental,N,Ai,3,False
31,N,1,False,Experimental,N,Ai,3,False
32,Ai,13,True,Experimental,N,Ai,3,False
33,N,1,False,Experimental,N,Ai,3,True
34,N,1,False,Experimental,N,Ai,3,False
35,N,1,False,Experimental,N,Ai,3,False
36,N,1,False,Experimental,N,Ai,3,False
37,N,1,False,Experimental,N,Ai,3,False
38,Ai,13,True,Experimental,N,Ai,3,False
39,N,1,False,Experimental,N,Ai,3,True
40,N,1,False,Experimental,N,Ai,3,False
41,N,1,False,Experimental,N,Ai,3,False
42,N,1,False,Experimental,N,Ai,3,False
43,N,1,False,Experimental,N,Ai,3,False
44,Ai,13,True,Experimental,N,Ai,3,False
45,N,1,False,Experimental,N,Ai,3,True
46,N,1,False,Experimental,N,Ai,3,False
47,N,1,False,Experimental,N,Ai,3,False
48,N,1,False,Experimental,N,Ai,3,False
49,N,1,False,Experimental,N,Ai,3,False
50,Ai,13,True,Experimental,N,Ai,3,False
51,N,1,False,Experimental,N,Ai,3,True
52,N,1,False,Experimental,N,Ai,3,False
53,N,1,False,Experimental,N,Ai,3,False
54,N,1,False,Experimental,N,Ai,3,False
55,N,1,False,Experimental,N,Ai,3,False
56,Ai,13,True,Experimental,N,Ai,3,False
57,N,1,False,Experimental,N,Ai,3,True
58,N,1,False,Experimental,N,Ai,3,False
59,N,1,False,Experimental,N,Ai,3,False
60,N,1,False,Experimental,N,Ai,3,False
61,N,1,False,Experimental,N,Ai,3,False
62,Ai,13,True,Experimental,N,Ai,3,False
63,N,1,False,Experimental,N,Ai,3,True
64,N,1,False,Experimental,N,Ai,3,False
65,N,1,False,Experimental,N,Ai,3,False
66,N,1,False,Experimental,N,Ai,3,False
67,N,1,False,Experimental,N,Ai,3,False
68,Ai,13,True,Experimental,N,Ai,3,False
69,N,1,False,Experimental,N,Ai,3,True
70,N,1,False,Experimental,N,Ai,3,False
71,N,1,False,Experimental,N,Ai,3,False
72,N,1,False,Experimental,N,Ai,3,False
73,Ai,13,True,Experimental,N,Ai,3,False
74,N,1,False,Experimental,N,Ai,3,True
75,N,1,False,Experimental,N,Ai,3,False
76,N,1,False,Experimental,N,Ai,3,False
77,Ai,13,True,Experimental,N,Ai,3,False
78,N,1,False,Experimental,N,Ai,3,True
79,N,1,False,Experimental,N,Ai,3,False
80,N,1,False,Experimental,N,Ai,3,False
81,N,1,False,Experimental,N,Ai,3,False
82,N,1,False,Experimental,N,Ai,3,False
83,Ai,13,True,Experimental,N,Ai,3,False
84,N,1,False,Experimental,N,Ai,3,True
85,N,1,False,Experimental,N,Ai,3,False
86,N,1,False,Experimental,N,Ai,3,False
87,N,1,False,Experimental,N,Ai,3,False
88,N,1,False,Experimental,N,Ai,3,False
89,Ai,13,True,Experimental,N,Ai,3,False
90,N,1,False,Experimental,N,Ai,3,True
91,N,1,False,Experimental,N,Ai,3,False
92,Ai,13,True,Experimental,N,Ai,3,False
93,N,1,False,Experimental,N,Ai,3,True
94,N,1,False,Experimental,N,Ai,3,False
95,N,1,False,Experimental,N,Ai,3,False
96,N,1,False,Experimental,N,Ai,3,False
97,N,1,False,Experimental,N,Ai,3,False
98,Ai,13,True,Experimental,N,Ai,3,False
99,N,1,False,Experimental,N,Ai,3,True
100,N,1,False,Experimental,N,Ai,3,False
101,N,1,False,Experimental,N,Ai,3,False
102,N,1,False,Experimental,N,Ai,3,False
103,N,1,False,Experimental,N,Ai,3,False
104,Ai,13,True,Experimental,N,Ai,3,False
105,N,1,False,Experimental,N,Ai,3,True
106,N,1,False,Experimental,N,Ai,3,False
107,N,1,False,Experimental,N,Ai,3,False
108,Ai,13,True,Experimental,N,Ai,3,False
109,N,1,False,Experimental,N,Ai,3,True
110,N,1,False,Experimental,N,Ai,3,False
111,N,1,False,Experimental,N,Ai,3,False
112,N,1,False,Experimental,N,Ai,3,False
113,N,1,False,Experimental,N,Ai,3,False
114,Ai,13,True,Experimental,N,Ai,3,False
115,N,1,False,Experimental,N,Ai,3,True
116,N,1,False,Experimental,N,Ai,3,False
117,N,1,False,Experimental,N,Ai,3,False
