trial_num,stimulus,trigger_code,is_deviant,condition,standard_type,deviant_type,block_num,post_deviant
1,Ai,3,False,Experimental,Ai,N2,2,False
2,Ai,3,False,Experimental,Ai,N2,2,False
3,Ai,3,False,Experimental,Ai,N2,2,False
4,Ai,3,False,Experimental,Ai,N2,2,False
5,Ai,3,False,Experimental,Ai,N2,2,False
6,Ai,3,False,Experimental,Ai,N2,2,False
7,Ai,3,False,Experimental,Ai,N2,2,False
8,Ai,3,False,Experimental,Ai,N2,2,False
9,Ai,3,False,Experimental,Ai,N2,2,False
10,Ai,3,False,Experimental,Ai,N2,2,False
11,Ai,3,False,Experimental,Ai,N2,2,False
12,Ai,3,False,Experimental,Ai,N2,2,False
13,Ai,3,False,Experimental,Ai,N2,2,False
14,N2,12,True,Experimental,Ai,N2,2,False
15,Ai,3,False,Experimental,Ai,N2,2,True
16,Ai,3,False,Experimental,Ai,N2,2,False
17,Ai,3,False,Experimental,Ai,N2,2,False
18,Ai,3,False,Experimental,Ai,N2,2,False
19,N2,12,True,Experimental,Ai,N2,2,False
20,Ai,3,False,Experimental,Ai,N2,2,True
21,Ai,3,False,Experimental,Ai,N2,2,False
22,Ai,3,False,Experimental,Ai,N2,2,False
23,Ai,3,False,Experimental,Ai,N2,2,False
24,Ai,3,False,Experimental,Ai,N2,2,False
25,N2,12,True,Experimental,Ai,N2,2,False
26,Ai,3,False,Experimental,Ai,N2,2,True
27,Ai,3,False,Experimental,Ai,N2,2,False
28,Ai,3,False,Experimental,Ai,N2,2,False
29,Ai,3,False,Experimental,Ai,N2,2,False
30,Ai,3,False,Experimental,Ai,N2,2,False
31,N2,12,True,Experimental,Ai,N2,2,False
32,Ai,3,False,Experimental,Ai,N2,2,True
33,Ai,3,False,Experimental,Ai,N2,2,False
34,Ai,3,False,Experimental,Ai,N2,2,False
35,Ai,3,False,Experimental,Ai,N2,2,False
36,N2,12,True,Experimental,Ai,N2,2,False
37,Ai,3,False,Experimental,Ai,N2,2,True
38,Ai,3,False,Experimental,Ai,N2,2,False
39,Ai,3,False,Experimental,Ai,N2,2,False
40,Ai,3,False,Experimental,Ai,N2,2,False
41,Ai,3,False,Experimental,Ai,N2,2,False
42,N2,12,True,Experimental,Ai,N2,2,False
43,Ai,3,False,Experimental,Ai,N2,2,True
44,Ai,3,False,Experimental,Ai,N2,2,False
45,Ai,3,False,Experimental,Ai,N2,2,False
46,N2,12,True,Experimental,Ai,N2,2,False
47,Ai,3,False,Experimental,Ai,N2,2,True
48,Ai,3,False,Experimental,Ai,N2,2,False
49,Ai,3,False,Experimental,Ai,N2,2,False
50,Ai,3,False,Experimental,Ai,N2,2,False
51,Ai,3,False,Experimental,Ai,N2,2,False
52,N2,12,True,Experimental,Ai,N2,2,False
53,Ai,3,False,Experimental,Ai,N2,2,True
54,Ai,3,False,Experimental,Ai,N2,2,False
55,Ai,3,False,Experimental,Ai,N2,2,False
56,Ai,3,False,Experimental,Ai,N2,2,False
57,Ai,3,False,Experimental,Ai,N2,2,False
58,N2,12,True,Experimental,Ai,N2,2,False
59,Ai,3,False,Experimental,Ai,N2,2,True
60,Ai,3,False,Experimental,Ai,N2,2,False
61,N2,12,True,Experimental,Ai,N2,2,False
62,Ai,3,False,Experimental,Ai,N2,2,True
63,Ai,3,False,Experimental,Ai,N2,2,False
64,Ai,3,False,Experimental,Ai,N2,2,False
65,Ai,3,False,Experimental,Ai,N2,2,False
66,Ai,3,False,Experimental,Ai,N2,2,False
67,N2,12,True,Experimental,Ai,N2,2,False
68,Ai,3,False,Experimental,Ai,N2,2,True
69,Ai,3,False,Experimental,Ai,N2,2,False
70,Ai,3,False,Experimental,Ai,N2,2,False
71,N2,12,True,Experimental,Ai,N2,2,False
72,Ai,3,False,Experimental,Ai,N2,2,True
73,Ai,3,False,Experimental,Ai,N2,2,False
74,Ai,3,False,Experimental,Ai,N2,2,False
75,Ai,3,False,Experimental,Ai,N2,2,False
76,Ai,3,False,Experimental,Ai,N2,2,False
77,N2,12,True,Experimental,Ai,N2,2,False
78,Ai,3,False,Experimental,Ai,N2,2,True
79,Ai,3,False,Experimental,Ai,N2,2,False
80,Ai,3,False,Experimental,Ai,N2,2,False
81,Ai,3,False,Experimental,Ai,N2,2,False
82,Ai,3,False,Experimental,Ai,N2,2,False
83,N2,12,True,Experimental,Ai,N2,2,False
84,Ai,3,False,Experimental,Ai,N2,2,True
85,Ai,3,False,Experimental,Ai,N2,2,False
86,Ai,3,False,Experimental,Ai,N2,2,False
87,Ai,3,False,Experimental,Ai,N2,2,False
88,Ai,3,False,Experimental,Ai,N2,2,False
89,N2,12,True,Experimental,Ai,N2,2,False
90,Ai,3,False,Experimental,Ai,N2,2,True
91,Ai,3,False,Experimental,Ai,N2,2,False
92,Ai,3,False,Experimental,Ai,N2,2,False
93,Ai,3,False,Experimental,Ai,N2,2,False
94,Ai,3,False,Experimental,Ai,N2,2,False
95,N2,12,True,Experimental,Ai,N2,2,False
96,Ai,3,False,Experimental,Ai,N2,2,True
97,Ai,3,False,Experimental,Ai,N2,2,False
98,Ai,3,False,Experimental,Ai,N2,2,False
99,Ai,3,False,Experimental,Ai,N2,2,False
100,Ai,3,False,Experimental,Ai,N2,2,False
101,N2,12,True,Experimental,Ai,N2,2,False
102,Ai,3,False,Experimental,Ai,N2,2,True
103,Ai,3,False,Experimental,Ai,N2,2,False
104,Ai,3,False,Experimental,Ai,N2,2,False
105,Ai,3,False,Experimental,Ai,N2,2,False
106,Ai,3,False,Experimental,Ai,N2,2,False
107,N2,12,True,Experimental,Ai,N2,2,False
108,Ai,3,False,Experimental,Ai,N2,2,True
109,Ai,3,False,Experimental,Ai,N2,2,False
110,Ai,3,False,Experimental,Ai,N2,2,False
111,Ai,3,False,Experimental,Ai,N2,2,False
112,N2,12,True,Experimental,Ai,N2,2,False
113,Ai,3,False,Experimental,Ai,N2,2,True
114,Ai,3,False,Experimental,Ai,N2,2,False
115,N2,12,True,Experimental,Ai,N2,2,False
116,Ai,3,False,Experimental,Ai,N2,2,True
117,Ai,3,False,Experimental,Ai,N2,2,False
118,Ai,3,False,Experimental,Ai,N2,2,False
119,Ai,3,False,Experimental,Ai,N2,2,False
120,Ai,3,False,Experimental,Ai,N2,2,False
121,N2,12,True,Experimental,Ai,N2,2,False
122,Ai,3,False,Experimental,Ai,N2,2,True
123,Ai,3,False,Experimental,Ai,N2,2,False
124,Ai,3,False,Experimental,Ai,N2,2,False
125,Ai,3,False,Experimental,Ai,N2,2,False
126,N2,12,True,Experimental,Ai,N2,2,False
127,Ai,3,False,Experimental,Ai,N2,2,True
128,Ai,3,False,Experimental,Ai,N2,2,False
129,Ai,3,False,Experimental,Ai,N2,2,False
130,Ai,3,False,Experimental,Ai,N2,2,False
131,Ai,3,False,Experimental,Ai,N2,2,False
132,N2,12,True,Experimental,Ai,N2,2,False
133,Ai,3,False,Experimental,Ai,N2,2,True
134,Ai,3,False,Experimental,Ai,N2,2,False
135,Ai,3,False,Experimental,Ai,N2,2,False
136,Ai,3,False,Experimental,Ai,N2,2,False
137,Ai,3,False,Experimental,Ai,N2,2,False
138,N2,12,True,Experimental,Ai,N2,2,False
139,Ai,3,False,Experimental,Ai,N2,2,True
140,Ai,3,False,Experimental,Ai,N2,2,False
141,Ai,3,False,Experimental,Ai,N2,2,False
142,Ai,3,False,Experimental,Ai,N2,2,False
143,Ai,3,False,Experimental,Ai,N2,2,False
144,N2,12,True,Experimental,Ai,N2,2,False
145,Ai,3,False,Experimental,Ai,N2,2,True
146,Ai,3,False,Experimental,Ai,N2,2,False
147,Ai,3,False,Experimental,Ai,N2,2,False
148,Ai,3,False,Experimental,Ai,N2,2,False
149,Ai,3,False,Experimental,Ai,N2,2,False
150,N2,12,True,Experimental,Ai,N2,2,False
151,Ai,3,False,Experimental,Ai,N2,2,True
152,Ai,3,False,Experimental,Ai,N2,2,False
153,Ai,3,False,Experimental,Ai,N2,2,False
154,Ai,3,False,Experimental,Ai,N2,2,False
155,Ai,3,False,Experimental,Ai,N2,2,False
156,N2,12,True,Experimental,Ai,N2,2,False
157,Ai,3,False,Experimental,Ai,N2,2,True
158,Ai,3,False,Experimental,Ai,N2,2,False
159,Ai,3,False,Experimental,Ai,N2,2,False
160,Ai,3,False,Experimental,Ai,N2,2,False
161,N2,12,True,Experimental,Ai,N2,2,False
162,Ai,3,False,Experimental,Ai,N2,2,True
163,Ai,3,False,Experimental,Ai,N2,2,False
164,Ai,3,False,Experimental,Ai,N2,2,False
165,Ai,3,False,Experimental,Ai,N2,2,False
166,Ai,3,False,Experimental,Ai,N2,2,False
167,N2,12,True,Experimental,Ai,N2,2,False
168,Ai,3,False,Experimental,Ai,N2,2,True
169,Ai,3,False,Experimental,Ai,N2,2,False
170,Ai,3,False,Experimental,Ai,N2,2,False
171,Ai,3,False,Experimental,Ai,N2,2,False
172,Ai,3,False,Experimental,Ai,N2,2,False
173,N2,12,True,Experimental,Ai,N2,2,False
174,Ai,3,False,Experimental,Ai,N2,2,True
175,Ai,3,False,Experimental,Ai,N2,2,False
176,Ai,3,False,Experimental,Ai,N2,2,False
177,Ai,3,False,Experimental,Ai,N2,2,False
178,Ai,3,False,Experimental,Ai,N2,2,False
179,N2,12,True,Experimental,Ai,N2,2,False
180,Ai,3,False,Experimental,Ai,N2,2,True
181,Ai,3,False,Experimental,Ai,N2,2,False
182,Ai,3,False,Experimental,Ai,N2,2,False
183,Ai,3,False,Experimental,Ai,N2,2,False
184,Ai,3,False,Experimental,Ai,N2,2,False
185,N2,12,True,Experimental,Ai,N2,2,False
186,Ai,3,False,Experimental,Ai,N2,2,True
187,Ai,3,False,Experimental,Ai,N2,2,False
188,Ai,3,False,Experimental,Ai,N2,2,False
189,Ai,3,False,Experimental,Ai,N2,2,False
190,Ai,3,False,Experimental,Ai,N2,2,False
191,N2,12,True,Experimental,Ai,N2,2,False
192,Ai,3,False,Experimental,Ai,N2,2,True
193,Ai,3,False,Experimental,Ai,N2,2,False
194,Ai,3,False,Experimental,Ai,N2,2,False
195,Ai,3,False,Experimental,Ai,N2,2,False
