trial_num,stimulus,trigger_code,is_deviant,condition,standard_type,deviant_type,block_num,post_deviant
1,N,1,False,Experimental,N,Ai,1,False
2,N,1,False,Experimental,N,Ai,1,False
3,N,1,False,Experimental,N,Ai,1,False
4,N,1,False,Experimental,N,Ai,1,False
5,N,1,False,Experimental,N,Ai,1,False
6,N,1,False,Experimental,N,Ai,1,False
7,N,1,False,Experimental,N,Ai,1,False
8,N,1,False,Experimental,N,Ai,1,False
9,N,1,False,Experimental,N,Ai,1,False
10,N,1,False,Experimental,N,Ai,1,False
11,Ai,13,True,Experimental,N,Ai,1,False
12,N,1,False,Experimental,N,Ai,1,True
13,N,1,False,Experimental,N,Ai,1,False
14,N,1,False,Experimental,N,Ai,1,False
15,Ai,13,True,Experimental,N,Ai,1,False
16,N,1,False,Experimental,N,Ai,1,True
17,N,1,False,Experimental,N,Ai,1,False
18,N,1,False,Experimental,N,Ai,1,False
19,N,1,False,Experimental,N,Ai,1,False
20,N,1,False,Experimental,N,Ai,1,False
21,Ai,13,True,Experimental,N,Ai,1,False
22,N,1,False,Experimental,N,Ai,1,True
23,N,1,False,Experimental,N,Ai,1,False
24,N,1,False,Experimental,N,Ai,1,False
25,N,1,False,Experimental,N,Ai,1,False
26,N,1,False,Experimental,N,Ai,1,False
27,Ai,13,True,Experimental,N,Ai,1,False
28,N,1,False,Experimental,N,Ai,1,True
29,N,1,False,Experimental,N,Ai,1,False
30,N,1,False,Experimental,N,Ai,1,False
31,N,1,False,Experimental,N,Ai,1,False
32,N,1,False,Experimental,N,Ai,1,False
33,Ai,13,True,Experimental,N,Ai,1,False
34,N,1,False,Experimental,N,Ai,1,True
35,N,1,False,Experimental,N,Ai,1,False
36,N,1,False,Experimental,N,Ai,1,False
37,N,1,False,Experimental,N,Ai,1,False
38,N,1,False,Experimental,N,Ai,1,False
39,Ai,13,True,Experimental,N,Ai,1,False
40,N,1,False,Experimental,N,Ai,1,True
41,N,1,False,Experimental,N,Ai,1,False
42,N,1,False,Experimental,N,Ai,1,False
43,N,1,False,Experimental,N,Ai,1,False
44,N,1,False,Experimental,N,Ai,1,False
45,Ai,13,True,Experimental,N,Ai,1,False
46,N,1,False,Experimental,N,Ai,1,True
47,N,1,False,Experimental,N,Ai,1,False
48,N,1,False,Experimental,N,Ai,1,False
49,N,1,False,Experimental,N,Ai,1,False
50,N,1,False,Experimental,N,Ai,1,False
