trial_num,stimulus,trigger_code,is_deviant,condition,standard_type,deviant_type,block_num,post_deviant
1,N2,2,False,Control,N2,N,2,False
2,N2,2,False,Control,N2,N,2,False
3,N2,2,False,Control,N2,N,2,False
4,N2,2,False,Control,N2,N,2,False
5,N2,2,False,Control,N2,N,2,False
6,N2,2,False,Control,N2,N,2,False
7,N2,2,False,Control,N2,N,2,False
8,N2,2,False,Control,N2,N,2,False
9,N2,2,False,Control,N2,N,2,False
10,N2,2,False,Control,N2,N,2,False
11,N2,2,False,Control,N2,N,2,False
12,N2,2,False,Control,N2,N,2,False
13,N2,2,False,Control,N2,N,2,False
14,N,11,True,Control,N2,N,2,False
15,N2,2,False,Control,N2,N,2,True
16,N2,2,False,Control,N2,N,2,False
17,N2,2,False,Control,N2,N,2,False
18,N2,2,False,Control,N2,N,2,False
19,N2,2,False,Control,N2,N,2,False
20,N,11,True,Control,N2,N,2,False
21,N2,2,False,Control,N2,N,2,True
22,N2,2,False,Control,N2,N,2,False
23,N2,2,False,Control,N2,N,2,False
24,N2,2,False,Control,N2,N,2,False
25,N,11,True,Control,N2,N,2,False
26,N2,2,False,Control,N2,N,2,True
27,N2,2,False,Control,N2,N,2,False
28,N,11,True,Control,N2,N,2,False
29,N2,2,False,Control,N2,N,2,True
30,N2,2,False,Control,N2,N,2,False
31,N2,2,False,Control,N2,N,2,False
32,N2,2,False,Control,N2,N,2,False
33,N2,2,False,Control,N2,N,2,False
34,N,11,True,Control,N2,N,2,False
35,N2,2,False,Control,N2,N,2,True
36,N2,2,False,Control,N2,N,2,False
37,N,11,True,Control,N2,N,2,False
38,N2,2,False,Control,N2,N,2,True
39,N2,2,False,Control,N2,N,2,False
40,N2,2,False,Control,N2,N,2,False
41,N2,2,False,Control,N2,N,2,False
42,N2,2,False,Control,N2,N,2,False
43,N,11,True,Control,N2,N,2,False
44,N2,2,False,Control,N2,N,2,True
45,N2,2,False,Control,N2,N,2,False
46,N2,2,False,Control,N2,N,2,False
47,N2,2,False,Control,N2,N,2,False
48,N,11,True,Control,N2,N,2,False
49,N2,2,False,Control,N2,N,2,True
50,N2,2,False,Control,N2,N,2,False
51,N,11,True,Control,N2,N,2,False
52,N2,2,False,Control,N2,N,2,True
53,N2,2,False,Control,N2,N,2,False
54,N2,2,False,Control,N2,N,2,False
55,N2,2,False,Control,N2,N,2,False
56,N2,2,False,Control,N2,N,2,False
57,N2,2,False,Control,N2,N,2,False
58,N2,2,False,Control,N2,N,2,False
59,N2,2,False,Control,N2,N,2,False
60,N2,2,False,Control,N2,N,2,False
61,N2,2,False,Control,N2,N,2,False
62,N2,2,False,Control,N2,N,2,False
63,N2,2,False,Control,N2,N,2,False
64,N2,2,False,Control,N2,N,2,False
65,N2,2,False,Control,N2,N,2,False
66,N2,2,False,Control,N2,N,2,False
67,N2,2,False,Control,N2,N,2,False
68,N2,2,False,Control,N2,N,2,False
69,N2,2,False,Control,N2,N,2,False
70,N2,2,False,Control,N2,N,2,False
71,N2,2,False,Control,N2,N,2,False
72,N2,2,False,Control,N2,N,2,False
73,N2,2,False,Control,N2,N,2,False
74,N2,2,False,Control,N2,N,2,False
75,N2,2,False,Control,N2,N,2,False
76,N2,2,False,Control,N2,N,2,False
77,N2,2,False,Control,N2,N,2,False
78,N2,2,False,Control,N2,N,2,False
79,N2,2,False,Control,N2,N,2,False
80,N2,2,False,Control,N2,N,2,False
81,N2,2,False,Control,N2,N,2,False
82,N2,2,False,Control,N2,N,2,False
83,N2,2,False,Control,N2,N,2,False
84,N2,2,False,Control,N2,N,2,False
85,N2,2,False,Control,N2,N,2,False
86,N2,2,False,Control,N2,N,2,False
87,N2,2,False,Control,N2,N,2,False
88,N2,2,False,Control,N2,N,2,False
89,N2,2,False,Control,N2,N,2,False
90,N2,2,False,Control,N2,N,2,False
